"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060048","GO:0060048","cardiac muscle contraction","19/1304","65/10269",0.000314735871777069,0.0206747442257882,0.017943974026778,"Jup/Sri/Atp1a2/Kcnq1/Map2k3/Gata4/Smad7/Tmem38b/Slc9a1/P2rx4/Tmem38a/Tpm1/Kcne3/Ppp1r13l/Kcnd3/Adora1/Dsg2/Camk2d/Dsp",19
"GO:0006090","GO:0006090","pyruvate metabolic process","23/1304","86/10269",0.000330225781413938,0.0211214147822783,0.0183316472563305,"Mlxipl/Pdk1/Aldoc/Pdk4/Hkdc1/Ddit4/Galk1/Hif1a/Prxl2c/App/Gpd1/Me2/Mpc2/Mtch2/Me3/Aldoa/Slc2a6/Hk1/Kyat1/Ep300/Gapdh/Slc4a4/Eno1",23
"GO:0031099","GO:0031099","regeneration","23/1304","86/10269",0.000330225781413938,0.0211214147822783,0.0183316472563305,"Ifrd1/Map2k1/Ezh1/Ptprs/Cers2/Ndel1/Egfr/Rtn4/Gata4/Cdkn1a/Anxa1/Cflar/Aurka/Ptgfrn/Tec/Map2k2/Bcl9/Dusp10/Nrep/Rtn4rl1/Lamb2/Hopx/Ccnd1",23
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","29/1304","119/10269",0.000339672996045911,0.0214435121270023,0.0186112012050856,"Cav2/Itga3/Bmp8b/Appl2/Map3k1/Spry2/Men1/Smad7/Acvr1/Itgb6/Fbn1/Spred1/Bmp2/Skil/Sdcbp/Ski/Furin/Usp9x/Smad3/Bmp8a/Chst11/Spry1/Pmepa1/Smurf1/Nrep/Spred2/Ep300/Hipk2/Dusp22",29
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","25/1304","97/10269",0.000344961074513837,0.0214981510668175,0.0186586233016391,"Comt/Apoc2/Insig2/Fgfr4/Mlxipl/Pdk1/Hnf4a/Pdk4/Appl2/Anxa1/Rdh10/Lpgat1/Bmp2/Slc7a11/H6pd/Nucb2/Dgat2/Elovl5/Scap/Pla2g3/Egr1/Irs2/Acacb/Insig1/Ces1d",25
"GO:1903532","GO:1903532","positive regulation of secretion by cell","41/1304","189/10269",0.000349547641661588,0.0215082415964174,0.0186673810496954,"Gcg/Rac1/Sri/Fgfr4/Bcl2l1/Dynll1/Vps4b/Tsg101/Egfr/Rtn4/Sdc1/Rph3al/Hif1a/F2rl1/Glud1/Runx1/Rab27b/Slc12a2/Gpr39/Glul/Mpc2/Stxbp1/Bmp2/Tlr2/Sdcbp/Edn2/Pink1/Nucb2/Cask/Pdcd6ip/P2ry2/Pla2g3/Sct/Irs2/Golph3l/Lgals3/Vamp8/Ezr/Ep300/Ang/Septin5",41
"GO:0003013","GO:0003013","circulatory system process","53/1304","263/10269",0.000369359439668386,0.0224432029528503,0.0194788504498801,"Jup/Sri/Map2k1/Sod2/Atp1a2/Rhoa/Kcnq1/Ada/Map2k3/Egfr/Mdm2/Hif1a/Ocln/F2rl1/Gata4/Emp2/Cxadr/App/Vegfa/Tjp2/Slc1a1/Add3/Smad7/Gnas/Enpep/Tmem38b/Edn2/Slc2a1/Slc9a1/P2rx4/Abcg2/Tjp1/Slit2/Tmem38a/Tpm1/Smad3/Gnai2/P2ry2/Guca2b/Dusp5/Kcne3/Ppp1r13l/Kcnd3/Adora1/Dsg2/Dock5/Ncald/Camk2d/Dsp/Klf2/Per2/Hopx/Heg1",53
"GO:0061001","GO:0061001","regulation of dendritic spine morphogenesis","13/1304","37/10269",0.000391590421526369,0.023472674806729,0.0203723471725268,"Arc/Ube3a/Baiap2/Ngef/Itpka/Mfn1/Caprin2/Cask/Zdhhc15/Eef2k/Lzts3/Sipa1l1/Adam10",13
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","23/1304","87/10269",0.000395959542100757,0.023472674806729,0.0203723471725268,"Sult2b1/Keap1/Prlr/Ctnnb1/Notch4/Etv4/Sgpp1/Spry2/Vegfa/Spred1/Errfi1/Prom1/Tnfrsf1a/Prkx/Btg1/Spry1/Cdkn1c/Esrp1/Maff/Spred2/Sfn/Trim16/Ccnd1",23
"GO:0046942","GO:0046942","carboxylic acid transport","33/1304","143/10269",0.000403039572916092,0.0236045224571701,0.0204867800665529,"Lrrc8a/Slc25a22/Slc1a4/Arg2/Slc25a29/Slc7a8/Slc10a2/Slc12a2/Anxa1/Slc1a1/Slc16a3/Septin2/Mpc2/Stxbp1/Il1rn/Slc7a11/Pla2g12a/Stra6l/Pla2g2c/Pxmp2/Abcg2/Slco2b1/Aqp8/Slc6a14/P2ry2/Pla2g3/Slc26a7/Adora1/Lrrc8e/Slc51b/Ntrk2/Per2/Ces1d",33
"GO:0050769","GO:0050769","positive regulation of neurogenesis","37/1304","167/10269",0.000434339454771868,0.0251348105910244,0.021814944044181,"Fmr1/Rab11a/Map2k1/Eif4g2/Atp5g1/Ctnnb1/Fzd3/Ndel1/Egfr/Rtn4/Aspa/Hif1a/Xrcc4/Vegfa/Baiap2/Stk25/Plxna2/Ell3/Itpka/Spint1/Bmp2/Skil/Mfn1/Tlr2/Caprin2/Cask/Ist1/Il34/Map2k2/Eef2k/Kdm1a/Sh3glb1/Sema7a/Tspo/Atxn1/Ep300/Ntrk2",37
"GO:0010799","GO:0010799","regulation of peptidyl-threonine phosphorylation","12/1304","33/10269",0.000454786668046062,0.026008446980846,0.022573188427599,"Gcg/Inpp5k/Ddit4/Wnt5a/Spry2/App/Smad7/Spred1/Tnks1bp1/Cab39/Spred2/Cemip",12
"GO:0043297","GO:0043297","apical junction assembly","16/1304","52/10269",0.000489752165647365,0.0274519310336155,0.0238260136170229,"Rhoc/Pkn2/Epha2/Rhoa/Myo1c/Cldn7/Ocln/Nphp1/Tjp1/Pdcd6ip/Ctnna1/Cldn2/Cldn4/Actn4/Cldn23/Cldn3",16
"GO:0019693","GO:0019693","ribose phosphate metabolic process","53/1304","266/10269",0.000491322361638458,0.0274519310336155,0.0238260136170229,"Sult2b1/Map2k1/Mlxipl/Ampd3/Atp5g1/Epha2/Pdk1/Bcl2l1/Rhoa/Adss/Atp5e/Acot8/Aldoc/Pipox/Ada/Hnf4a/Pdk4/Nudt4/Hkdc1/Ddit4/Galk1/Hif1a/Prxl2c/Acot12/Ehhadh/App/Atp5o/Gpd1/Rhoq/Papss2/Nt5c2/Acot9/Mpc2/Mtch2/Mfn1/Cda/Far2/Aldoa/Dgat2/Nt5e/Acsl3/Atp5h/Slc2a6/Hk1/Pde9a/Acacb/Gucy2c/Atp5k/Ep300/Ces1d/Gapdh/Slc4a4/Eno1",53
"GO:0042060","GO:0042060","wound healing","45/1304","217/10269",0.000526815631134316,0.0287762024115889,0.0249753720299372,"Aqp1/Hnf4a/Egfr/Sdc1/Hif1a/F2rl1/Map3k1/Gata4/Anxa8/Wnt5a/Plec/Cxadr/Cdkn1a/Vegfa/Slc12a2/Anxa1/Papss2/Cflar/Dst/Stxbp1/Itgb6/Tfpi/Gnas/Anxa5/Slc7a11/F3/Epb41l4b/Arhgef19/Tec/Adipor2/Cask/Anxa2/Tpm1/Smad3/Phldb2/Rap2b/Nlrp6/Dusp10/Ppl/Cldn4/Dsp/Nbeal2/Bloc1s3/Erbb2/Cldn3",45
"GO:0055117","GO:0055117","regulation of cardiac muscle contraction","13/1304","38/10269",0.000526863199883031,0.0287762024115889,0.0249753720299372,"Jup/Sri/Atp1a2/Kcnq1/Gata4/Smad7/Tmem38b/Slc9a1/P2rx4/Tmem38a/Adora1/Dsg2/Dsp",13
"GO:0008015","GO:0008015","blood circulation","49/1304","242/10269",0.000541145755027538,0.0288899721640021,0.0250741147984106,"Jup/Sri/Map2k1/Sod2/Atp1a2/Rhoa/Kcnq1/Ada/Map2k3/Egfr/Mdm2/Hif1a/Ocln/F2rl1/Gata4/Emp2/Cxadr/App/Vegfa/Tjp2/Slc1a1/Add3/Smad7/Gnas/Enpep/Tmem38b/Edn2/Slc9a1/P2rx4/Tjp1/Slit2/Tmem38a/Tpm1/Smad3/P2ry2/Guca2b/Dusp5/Kcne3/Ppp1r13l/Kcnd3/Adora1/Dsg2/Dock5/Ncald/Camk2d/Dsp/Klf2/Per2/Hopx",49
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction","37/1304","169/10269",0.000552994301752552,0.0288899721640021,0.0250741147984106,"Kctd10/Itga3/Map2k1/Rasa4/Vav2/Eps8/Rtn4/Arhgef28/F2rl1/Spry2/Trio/Sh3bp1/Mapre2/Spry4/Ngef/Ralgps2/Abl2/Arhgef2/Stmn1/Arhgef19/Psd3/Rasa2/Farp2/Ssx2ip/Spry1/Fgd3/Dennd4c/Plekhg6/Plekhg5/Eps8l3/Arhgef37/Prag1/Arhgef39/Camk2d/Flot1/Erbb2/Heg1",37
"GO:0035970","GO:0035970","peptidyl-threonine dephosphorylation","8/1304","17/10269",0.000556232610521369,0.0288899721640021,0.0250741147984106,"Dusp6/Ppp2ca/Dusp1/Dusp9/Dusp4/Dusp5/Dusp10/Pdp1",8
"GO:0032835","GO:0032835","glomerulus development","10/1304","25/10269",0.000564605504130878,0.0288899721640021,0.0250741147984106,"Aqp1/Nid1/Cflar/Enpep/Prom1/Myo1e/Ctnnd1/Egr1/Asxl1/Lamb2",10
"GO:0046461","GO:0046461","neutral lipid catabolic process","10/1304","25/10269",0.000564605504130878,0.0288899721640021,0.0250741147984106,"Apoc2/Abhd16a/Apob/Pnliprp2/Abhd6/Abhd5/Dagla/Abhd2/Liph/Ces1d",10
"GO:0046464","GO:0046464","acylglycerol catabolic process","10/1304","25/10269",0.000564605504130878,0.0288899721640021,0.0250741147984106,"Apoc2/Abhd16a/Apob/Pnliprp2/Abhd6/Abhd5/Dagla/Abhd2/Liph/Ces1d",10
"GO:0006942","GO:0006942","regulation of striated muscle contraction","14/1304","43/10269",0.00057691068052408,0.0289261565215396,0.0251055198385281,"Jup/Sri/Atp1a2/Kcnq1/Arg2/Gata4/Smad7/Tmem38b/Slc9a1/P2rx4/Tmem38a/Adora1/Dsg2/Dsp",14
"GO:0032787","GO:0032787","monocarboxylic acid metabolic process","72/1304","390/10269",0.000577213985309472,0.0289261565215396,0.0251055198385281,"Apoc2/Insig2/Fgfr4/Mlxipl/Pdk1/Acot8/Aldoc/Hnf4a/Pdk4/Hkdc1/Ddit4/Appl2/Fabp6/Galk1/Aspa/Hif1a/Abcd4/Eci3/Prxl2c/Acot12/Acox2/Ehhadh/App/Gpd1/Glo1/Me2/Anxa1/Rdh10/Nr5a2/Adipor1/Mpc2/Lpgat1/Dhrs9/Mtch2/Slc27a2/Edn2/Adipor2/Tnfrsf1a/Idh2/Me3/Nucb2/Aldoa/Dgat2/Elovl5/Scap/Abhd5/Acsl3/Hacd3/Akr1c14/Pla2g3/Dagla/Aldh5a1/Slc2a6/Hk1/Vnn1/Irs2/Abhd2/Kyat1/Cyp2s1/Acacb/Liph/Insig1/Idnk/Ep300/Per2/Ces1d/Gapdh/Slc4a4/Eno1/Cyp2c66/Acsf2/Cyp2d34",72
"GO:0099175","GO:0099175","regulation of postsynapse organization","19/1304","68/10269",0.000589343214639916,0.0292326261873942,0.0253715102500191,"Chmp2b/Ptprs/Wnt5a/Arc/App/Ube3a/Baiap2/Ngef/Fcgr2b/Itpka/Mfn1/Caprin2/Cask/Zdhhc15/Eef2k/Lzts3/Chmp4b/Sipa1l1/Adam10",19
"GO:0010817","GO:0010817","regulation of hormone levels","57/1304","294/10269",0.000626228551246076,0.0307484544202745,0.0266871242253511,"Comt/Gcg/Tcirg1/Rac1/Sri/Aqp1/Fgfr4/Dynll1/Kcnq1/Hnf4a/Slc16a10/Egfr/Stc2/Rph3al/Hif1a/Pcsk1/Glud1/Slc7a8/Ywhaz/Runx1/Anxa1/Rdh10/Gpr39/Glul/Mpc2/Niban2/Il1rn/Dhrs9/Bmp2/Gnas/Anxa5/Enpep/Edn2/H6pd/Furin/Nucb2/Sult1a1/Cask/Bmp8a/Akr1c14/Pla2g3/Ccdc186/Cpe/Egr1/Srd5a2/Sct/Irs2/Slco4a1/Cyp2s1/Adora1/Vamp8/Ghr/Per2/Retsat/Hmga2/Dhrs3/Selenom",57
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","20/1304","74/10269",0.000683024061956636,0.0325507839722667,0.0282513977329432,"Cav2/Itga3/Spry2/Men1/Smad7/Fbn1/Spred1/Skil/Sdcbp/Ski/Furin/Smad3/Chst11/Spry1/Pmepa1/Smurf1/Nrep/Spred2/Ep300/Hipk2",20
"GO:0030048","GO:0030048","actin filament-based movement","20/1304","74/10269",0.000683024061956636,0.0325507839722667,0.0282513977329432,"Jup/Sri/Atp1a2/Kcnq1/Myo1c/Gata4/Emp2/Myo7b/Myo1e/Tpm1/Kcne3/Kcnd3/Adora1/Sun2/Dsg2/Camk2d/Actn4/Dsp/Wipf1/Wipf3",20
"GO:0106027","GO:0106027","neuron projection organization","20/1304","74/10269",0.000683024061956636,0.0325507839722667,0.0282513977329432,"Itga3/Septin7/Arc/App/Ube3a/Baiap2/Ngef/Abl2/Fcgr2b/Itpka/Mfn1/Caprin2/Cask/Cttn/Zdhhc15/Eef2k/Shank2/Lzts3/Sipa1l1/Adam10",20
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","36/1304","165/10269",0.000698236003644925,0.0329526719778445,0.0286002033991708,"Ifrd1/Septin7/Rab11a/Eif4g2/Atp5g1/Ctnnb1/Ptprs/Map2/Ndel1/Sema6a/Cobl/Rtn4/Spag9/Wnt5a/Spry2/App/Vegfa/Slc12a2/Rdh10/Raph1/Aurka/Iqgap1/Usp9x/Cttn/Slit2/Ist1/Cadm1/Kdm1a/Sh3glb1/Spry1/Sema7a/Smurf1/Fmn1/Lamb2/Ep300/Sema3e",36
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","56/1304","289/10269",0.00070578698249976,0.0329887550185705,0.0286315205046461,"Kat2b/Map2k7/Ralb/Map2k1/Inpp5k/Rhoa/Tsg101/Sash1/Pmp22/Map2k3/Dusp6/Egfr/Ppp2ca/Trib2/Spag9/Map3k1/Wnt5a/Spry2/App/Cdkn1a/Vegfa/Dusp1/Spry4/Men1/Gpr39/Il1rn/Spred1/Bmp2/Cdkn2c/Ccng2/Actb/Iqgap1/Dusp9/Dusp4/Casp3/Il34/Tirap/Trib1/Mst1r/Cnppd1/Map2k4/Dusp5/Map2k2/Cab39/Spry1/Cdkn1c/Dusp10/Dipk2a/Spred2/Sfn/Cemip/Ghr/Erbb2/Ccni/Ccnd1/Heg1",56
"GO:1901888","GO:1901888","regulation of cell junction assembly","27/1304","113/10269",0.000744772156450737,0.0340737782392325,0.0295732312352546,"Rac1/Coro1c/Epha2/Ptprs/Myo1c/Lims1/Wnt5a/App/Vegfa/Nphp1/Tlr2/Tjp1/Iqgap1/Smad3/Phldb2/Eef2k/Lrfn3/Clstn1/Rhod/S100a10/Sipa1l1/Fmn1/Fzd1/Ntrk2/Flot1/Dusp22/Cldn3",27
"GO:0007264","GO:0007264","small GTPase mediated signal transduction","59/1304","309/10269",0.000755050820260934,0.0340737782392325,0.0295732312352546,"Kctd10/Itga3/Rac1/Rhoc/Ralb/Map2k1/Rasa4/Rhoa/Vav2/Rassf1/Eps8/Rtn4/Arhgef28/F2rl1/Spry2/Trio/Sh3bp1/Rhoq/Mapre2/Spry4/Chuk/Baiap2/Ngef/Ralgps2/Abl2/Ralgds/Nckap1/Arhgef2/Sdcbp/Stmn1/Arhgef19/Psd3/Nucb2/Slit2/Rasa2/Hacd3/Farp2/Ssx2ip/Rap2b/Spry1/Fgd3/Dennd4c/Plekhg6/Rras/Arhgap18/Plekhg5/Eps8l3/Rhod/Sipa1l1/Dock5/Arhgef37/Prag1/Arhgef39/Camk2d/Rhob/Flot1/Erbb2/Cdc42ep5/Heg1",59
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","40/1304","190/10269",0.000770714103202726,0.0340737782392325,0.0295732312352546,"Kctd10/Itga3/Map2k1/Rasa4/Vav2/Eps8/Rtn4/Arhgef28/F2rl1/Spry2/Trio/Sh3bp1/Mapre2/Spry4/Ngef/Ralgps2/Abl2/Arhgef2/Stmn1/Arhgef19/Psd3/Slit2/Rasa2/Farp2/Ssx2ip/Spry1/Fgd3/Dennd4c/Plekhg6/Arhgap18/Plekhg5/Eps8l3/Sipa1l1/Arhgef37/Prag1/Arhgef39/Camk2d/Flot1/Erbb2/Heg1",40
"GO:0060997","GO:0060997","dendritic spine morphogenesis","15/1304","49/10269",0.000773639035330155,0.0340737782392325,0.0295732312352546,"Septin7/Arc/Ube3a/Baiap2/Ngef/Itpka/Mfn1/Caprin2/Cask/Zdhhc15/Eef2k/Shank2/Lzts3/Sipa1l1/Adam10",15
"GO:0042063","GO:0042063","gliogenesis","39/1304","184/10269",0.000777377378184605,0.0340737782392325,0.0295732312352546,"Map2k1/Ndrg1/Ctnnb1/Rhoa/Cers2/Cntnap1/Erbb3/Pmp22/Egfr/Rtn4/Itgb4/Aspa/Id4/App/Tnfrsf21/Anxa1/Abl2/Spint1/Bmp2/Tlr2/Fubp1/Ski/P2rx4/Ercc2/Idh2/Il34/Mt3/Dusp10/Tspo/Rnf10/Sun2/Atxn1/Lamb2/Ntrk2/B4galt6/Hmga2/Erbb2/Mapk3/Sox13",39
"GO:0010632","GO:0010632","regulation of epithelial cell migration","34/1304","154/10269",0.000778068172095208,0.0340737782392325,0.0295732312352546,"Itga3/Jup/Rac1/Calr/Coro1c/Aqp1/Rab11a/Epha2/Rhoa/Sash1/Map2k3/Ptprr/Rtn4/Hif1a/Wnt5a/Sh3bp1/Hdac7/Emp2/Vegfa/Mapre2/Anxa1/Adipor1/Glul/Spred1/Epb41l4b/Glipr2/P2rx4/Anxa3/Slit2/Rras/Dusp10/Dock5/Fgfbp1/Rhob",34
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","34/1304","154/10269",0.000778068172095208,0.0340737782392325,0.0295732312352546,"Cav2/Itga3/Ctnnb1/Myo1c/Sema6a/Grb10/Hif1a/Gata4/Wnt5a/Spry2/Spry4/Men1/Smad7/Cflar/Fbn1/Spred1/Skil/Sdcbp/Ski/Furin/Cask/Slit2/Smad3/Chst11/Sh3glb1/Spry1/Pmepa1/Smurf1/Nrep/Fzd1/Spred2/Fgfbp1/Ep300/Hipk2",34
"GO:1902188","GO:1902188","positive regulation of viral release from host cell","7/1304","14/10269",0.00079728138118658,0.0346034356602497,0.0300329302236449,"Cav2/Chmp2b/Vps4b/Tsg101/Chmp4b/Vapb/Vps37b",7
"GO:0008016","GO:0008016","regulation of heart contraction","22/1304","86/10269",0.000852352836853773,0.03666625787563,0.0318232898938977,"Jup/Sri/Atp1a2/Kcnq1/Ada/Mdm2/Gata4/Cxadr/Slc1a1/Smad7/Tmem38b/Edn2/Slc9a1/P2rx4/Tmem38a/Tpm1/Kcne3/Kcnd3/Adora1/Dsg2/Dsp/Hopx",22
"GO:0001706","GO:0001706","endoderm formation","9/1304","22/10269",0.000880719308282291,0.0369477441056515,0.0320675967421586,"Ctr9/Ctnnb1/Gata4/Dusp1/Cdc73/Itgav/Dusp4/Dusp5/Setd2",9
"GO:0070306","GO:0070306","lens fiber cell differentiation","9/1304","22/10269",0.000880719308282291,0.0369477441056515,0.0320675967421586,"Epha2/Spry2/Spred1/Skil/Smad3/Tdrd7/Spry1/Cdkn1c/Spred2",9
"GO:0007517","GO:0007517","muscle organ development","36/1304","167/10269",0.000881698892461546,0.0369477441056515,0.0320675967421586,"Cav2/Tcf23/Ctnnb1/Rhoa/Id3/Pax5/Xk/Erbb3/Pmp22/Btg2/Gata4/Wnt5a/Hdac7/Ly6e/Flnb/Smad7/Cflar/Cenpf/Atf3/Bmp2/Skil/Ski/Acta1/Usp2/Tpm1/Smad3/Zbtb42/Bcl9/Egr1/Maff/Fzd1/Myorg/Dsp/Ep300/Flot1/Heg1",36
"GO:0050770","GO:0050770","regulation of axonogenesis","25/1304","103/10269",0.000903161745006272,0.0371779064253917,0.0322673586662848,"Ifrd1/Rab11a/Map2k1/Eif4g2/Atp5g1/Ptprs/Map2/Xk/Ndel1/Sema6a/Rtn4/Wnt5a/Vegfa/Mark2/Stk25/Plxna2/Skil/Slit2/Ist1/Map2k2/Sema7a/Sipa1l1/Ep300/Ntrk2/Sema3e",25
"GO:0051046","GO:0051046","regulation of secretion","70/1304","383/10269",0.000910319068436377,0.0371779064253917,0.0322673586662848,"Comt/Gcg/Fmr1/Hip1r/Tcirg1/Rac1/Sri/Aqp1/Fgfr4/Bcl2l1/Dynll1/Kcnq1/Vps4b/Tsg101/Ada/Hnf4a/Erbb3/Egfr/Rtn4/Sdc1/Rph3al/Hif1a/F2rl1/Glud1/Runx1/Rab27b/Slc12a2/Anxa1/Rhbdd1/Septin2/Gpr39/Glul/Mpc2/Stxbp1/Il1rn/Bmp2/Gnas/Anxa5/Tlr2/Sdcbp/Edn2/Pink1/Tnfrsf1a/Idh2/Sytl2/Nucb2/Cask/Map1lc3b/Pdcd6ip/Gnai2/Bmp8a/P2ry2/Acsl3/Pla2g3/Slc30a1/Sct/Nlrp6/Irs2/Adora1/Golph3l/Lgals3/Vamp8/Ezr/Ep300/Ntrk2/Per2/Hmga2/Ces1d/Ang/Septin5",70
"GO:0048762","GO:0048762","mesenchymal cell differentiation","29/1304","126/10269",0.000922052309522367,0.0371779064253917,0.0322673586662848,"Axin2/Coro1c/Ctnnb1/Notch4/Sema6a/Ppp2ca/Rtn4/Rflnb/Hif1a/Wnt5a/Spry2/Vegfa/Smad7/Rdh10/Adipor1/Acvr1/Ell3/Spred1/Bmp2/Sdcbp/Glipr2/Smad3/Phldb2/Spry1/Sema7a/Spred2/Plaur/Mapk3/Sema3e",29
"GO:0071363","GO:0071363","cellular response to growth factor stimulus","66/1304","357/10269",0.000927712700150246,0.0371779064253917,0.0322673586662848,"Cav2/Itga3/Bmp8b/Fgfr4/Inpp5k/Arpc2/Ctnnb1/Myo1c/Map2k3/Sema6a/Ddit4/Egfr/Grb10/Appl2/Hif1a/Map3k1/Gata4/Wnt5a/Spry2/Runx1/Vegfa/Spry4/Anxa1/Men1/Smad7/Cflar/Acvr1/Itgb6/Fbn1/Ehd4/Spred1/Bmp2/Skil/Sdcbp/Ptpn12/Ski/Furin/Iqgap1/Usp9x/Cask/Slit2/Casp3/Zpr1/Smad3/Dync1li1/Bmp8a/Chst11/Sh3glb1/Spry1/Eef1a1/Pmepa1/Egr1/Smurf1/Kcnd3/Garem1/Nrep/Fzd1/Spred2/Fgfbp1/Acap2/Ep300/Ntrk2/Hipk2/Erbb2/Mapk3/Dusp22",66
"GO:0052548","GO:0052548","regulation of endopeptidase activity","41/1304","198/10269",0.000941202313003507,0.0371779064253917,0.0322673586662848,"Hip1r/Aqp1/Rhoa/Perp/Mdm2/Ppp2ca/Rffl/Dapk1/Anxa8/Cideb/App/Vegfa/Psmb8/Slc1a1/Men1/Xiap/Cflar/Bok/Mtch2/F3/Bcl10/Dnajb6/Furin/Rps6ka3/Smad3/Gramd4/Tnfrsf23/Dap/Tnfsf10/Serpinb1a/Plaur/Sfn/Tnfsf15/Ep300/Gapdh/Serpinb6a/Cycs/Serpinb5/Nlrp1b/Psme2/Psmb9",41
"GO:0098609","GO:0098609","cell-cell adhesion","74/1304","410/10269",0.000948411641135676,0.0371779064253917,0.0322673586662848,"Icosl/Dlg3/Jup/Map2k1/Ctnnb1/Rhoa/Ptprs/Notch4/Elmo2/Ada/Perp/Lims1/Egfr/Stk10/Mink1/Arg2/Wnt5a/Cxadr/Runx1/Tnfrsf21/Vegfa/Lama3/Anxa1/Tjp2/Smad7/Pkp1/Abl2/Stxbp1/Acvr1/Il1rn/Itgav/Bmp2/Gnas/Slc7a11/Bcl10/Cdh17/Dnajb6/Ttyh1/Tjp1/Slit2/Casp3/Cadm1/Nt5e/Lmo7/Ctnnd1/Pcdh17/Vezt/Rap2b/Lrfn3/Vnn1/H2-DMa/Ctnna1/Igsf9/Dusp10/Clstn1/Rc3h1/Pvr/Dsg2/Shb/Epcam/Plaur/Cldn2/Lgals3/Pcdh1/Zfp608/Ptprt/Pkp3/Dsp/Flot1/Erbb2/Dusp22/Cldn3/Sox13/Nrarp",74
"GO:0070373","GO:0070373","negative regulation of ERK1 and ERK2 cascade","17/1304","60/10269",0.00094846386556959,0.0371779064253917,0.0322673586662848,"Sema6a/Dusp6/Ptprr/Spry2/Dusp1/Spry4/Atf3/Spred1/Errfi1/Dusp9/Dusp4/Spry1/Wnk2/Nlrp6/Dusp10/Spred2/Ezr",17
"GO:0009913","GO:0009913","epidermal cell differentiation","26/1304","109/10269",0.000950718907101126,0.0371779064253917,0.0322673586662848,"Rac1/Sult2b1/Keap1/Map2k1/Epha2/Tsg101/Etv4/Sgpp1/Scel/Dnase1l2/Anxa1/Flnb/Ugcg/Errfi1/Ercc2/Casp3/Clic4/Txnip/Ppl/Esrp1/Maff/Sprr2h/Sfn/Trim16/Sprr1a/Dsp",26
"GO:0007265","GO:0007265","Ras protein signal transduction","49/1304","248/10269",0.00095602516008516,0.0371779064253917,0.0322673586662848,"Kctd10/Itga3/Rac1/Ralb/Map2k1/Rasa4/Rhoa/Vav2/Rassf1/Eps8/Rtn4/Arhgef28/F2rl1/Spry2/Trio/Sh3bp1/Mapre2/Spry4/Chuk/Baiap2/Ngef/Ralgps2/Abl2/Nckap1/Arhgef2/Sdcbp/Stmn1/Arhgef19/Psd3/Rasa2/Hacd3/Farp2/Ssx2ip/Rap2b/Spry1/Fgd3/Dennd4c/Plekhg6/Rras/Plekhg5/Eps8l3/Arhgef37/Prag1/Arhgef39/Camk2d/Flot1/Erbb2/Cdc42ep5/Heg1",49
"GO:0042304","GO:0042304","regulation of fatty acid biosynthetic process","11/1304","31/10269",0.000991893607638048,0.0382666256089568,0.033212277188081,"Apoc2/Insig2/Mlxipl/Hnf4a/Pdk4/Anxa1/Lpgat1/Elovl5/Scap/Pla2g3/Insig1",11
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","22/1304","87/10269",0.00100682441353941,0.0385367990095674,0.0334467654327886,"Axin2/Ctnnb1/Notch4/Ppp2ca/Rtn4/Rflnb/Hif1a/Wnt5a/Spry2/Vegfa/Smad7/Adipor1/Acvr1/Ell3/Spred1/Bmp2/Sdcbp/Glipr2/Smad3/Phldb2/Spry1/Spred2",22
"GO:0099173","GO:0099173","postsynapse organization","28/1304","121/10269",0.00102548260217097,0.0389443041340085,0.0338004462952405,"Itga3/Septin7/Chmp2b/Ndrg1/Ptprs/Wnt5a/Arc/App/Ube3a/Baiap2/Ngef/Abl2/Fcgr2b/Itpka/Mfn1/Slc7a11/Actb/Caprin2/Cask/Cttn/Cadm1/Zdhhc15/Eef2k/Shank2/Lzts3/Chmp4b/Sipa1l1/Adam10",28
"GO:1905952","GO:1905952","regulation of lipid localization","29/1304","127/10269",0.00105327574017895,0.0396098251018848,0.0343780636447675,"Apoc2/Hbp1/Apob/Runx1/Abcg8/Slc12a2/Septin2/Stxbp1/Il1rn/Itgav/Plin2/Dennd5b/Furin/Nucb2/Anxa2/Abhd5/P2ry2/Pla2g3/Eepd1/Ldlrap1/Asxl2/Atp8a1/Irs2/Abcg5/Acacb/Adora1/Asxl1/Per2/Ces1d",29
